Text,Label
,
当天：  朋友：明天我就可以还你钱了 helo？ 隔天： 一个月后： ,7
当天： Bro 你为什么要骗我 朋友：明天我就可以还你钱了 helo？ 隔天： 一个月后：,7
當別人問有沒有女友時的我:,7
,
當我在玩空島，卻讓唯一的岩漿變黑曜石 我:,7
"看到FB通知
才發現過了報名時間的你",7
"奧運結束後
那個每場賽事都追的我",7
有人會把我做一個迷因嗎？ 他們都有被別人做成迷因  什麼時候才會到我呢？,7
吃完午餐 甚麼時候要洗碗呢 等十分鐘再去洗好了 吃完晚餐再順便一起洗好了,7
當你傳屌照卻被說小的可憐並開始懷疑人生 夠了噁男，沒人想看你的小屌,7
"當作文寫完終於以為好好睡覺
卻看見天空漸漸亮白的我",7
"睡前掛網想讓人拖屍體
早上卻發現斷線的我",7
正在思考當初為甚麼要幫助學校一群智障的理由,7
,
,
为什么我凶不起来,7
,
今天早上剛打完AZ 中午：沒副作用 傍晚：沒副作用 睡前：疫苗認證的老人,7
好餓又好胖的我： 要吃宵夜嗎...... 可是我這肚子...... 還是吃一下好了,7
連五最後一天的護理師,7
,
看到股票又開始漲，手癢的我： 到底要不要打開APP 上個月才輸了20萬 可是朋友這個月都賺錢,7
,
,
,
思考為甚麼現實跟A片不能一樣呢?,7
值班 早餐要吃什麼? 午餐要吃什麼? 晚餐要吃什麼?,7
當我在想要不要把傳說下載回來時,7
每當我思考隊友的神祕操作 打野3/12/5 法師1/11/2 凱薩1/9/7 這世界怎麼了 我和輔助,7
"當我在思考憂鬱的每一天
已經是我生活常態時的我",7
當你的手機只有5W充電頭時,7
手機充電中....... 好了嗎?! 好了嗎..,7
"當你帶了加強AA卻遲遲
排不到航母場",7
在等forge1.17出的我 forge更新了嗎? forge更新了嗎? forge更新了嗎?,7
,
,
還要4天就可以出去玩了再撐啊...,7
甚麼時候世界才會和平呢?,7
*等男友開會的我*,7
今天要不要讀書,7
"明明是在廢文社
 但近期只有自己和少數人有持續發文而已 我：",7
,
半夜睡不著一直在思考喜歡跟暈船的區別到底在哪的我,7
第一第二戰區的人生 第三到第五併區了? 第三到第七併區了? 第三到第十五併區了?,7
我今天到底要不要讀書 要是我不讀書會考考不好怎麼辦 等等會考又不像段考這麼難 我到底要不要讀書,7
疫情期間最常做的事情 等紓困 等解封 等疫苗,7
"每次EVENT都在苦惱...
我只想來去跟大家吃個飯見個面而已... 我不想出COS啦
我只想跟朋友見面 我有胖又醜為什麼要出COS啦 到底...",7
當我還在思考地獄三頭犬和聖劍甚麼時候會出時的我,7
啾啾，解封後的我到底有多胖 到底 有多胖,7
老師說暑假課程自由參加是真的還假的,7
什麼時候可以降標 到底 什麼 時候,7
上數學課的我 迷失自我,7
當我在想要不要寫暑假作業時,7
甚麼時候小熊維尼不會霸凌台灣,7
當我在想要吃啥時 飯類 麵類 還是吐司類,7
學校一群智障到底智商可以秀多少下限?,7
甚麼時候可以逃出無名小鎮?,7
,
,
,
啥時才能解封?,7
*當你突然看到有人在網上發舊迷因* 接下來又要不斷重複看到了 我想看新的啊 為什麼又是這個迷因,7
,
素養教育列入課綱 「以後孩子怎麼教呢...」,7
,
明天就要開學了......,7
早上量完體重 可是我昨天才訂24個可麗露 我的bagel等下應該要到貨了吧,7
疫情結束朋友都出去玩沒找你,7
疫情結束大家出去玩沒找你,7
你並不孤獨  你是邊緣,7
你不孤獨  你是邊緣,7
我好孤獨 吃飯一個人 思考人生也一個人,7
搞不清楚喜歡的人物怎麼畫... 怎麼畫圖... 怎麼畫圖...,7
,
當你遇上來自女友的送命題,7
"當在企劃群說了早安
結果沒人理",7
我要讀書了..... 我要了讀書.... 我要讀書了....,7
局長說等一下就可以打疫苗 等一下⋯ 等一下⋯ ⋯⋯,7
我是誰? 我在哪? 我在幹嘛?,7
買進的公司所有營收數據都增加 就只有股價沒漲,7
我的大學四年 沒目標 甩廢 沒女友,7
,
買到聯合再生,7
正在等有人回賴的你,7
當你想你的數學作業時,7
當要為你研究提出的模型取名字,7
,
一直在等三級解除 月薪……,7
當要取遊戲名字時,7
為了幫兒子建立自信，找了圈外人打比賽卻仍打輸,7
一大早就來，發現自己晚上才比賽時：,7
一直在等政府開放疫苗進口跟疫情補助款的你！,7
舉報某人開掛，等VAC封鎖他的我:,7
德哭跟蘇哭吵架時 被夾在列強中間的我,7
當手機在充電時,7
,
銀行金庫大火，但根本沒有存款的你,7
,
當網課開始，家長們: 我到底甚麼時候可以解脫... 小孩好吵... 等一下要煮什麼...,7
當你自己做的梗圖放很久都沒人按讚時,7
當我同學一直說1➕1=50,7
當你知道 未來的幾餐 都是吃粽子時,7
人品才值多少錢 我幹麻堅持不買 高端都沖上天了,7
可可畢業了 她讓我入坑的 我的推也會嗎,7
週末去哪裡 不想只是逛街 電影 吃飯 又不想出去太遠 又不想辛苦 曬太陽,7
半夜看YouTube刷到桐生可可即将毕业的我,7
想到畢業後要如何找工作,7
,
"會考成績出來了
要準備選填了",7
,
,
沒有next meme 沒有獨特的MDFK 沒有早安可可可以吸 *可可畢業*,7
"*可可會長宣布畢業* 我： 再也看不到會長讓其他成員
大喊MDFK的迷因鑑賞會 獨特的早安MDFK問候淪為歷史 剩最後三個月
能補會限影片",7
"聽到COCO要畢業了 吃早餐沒有
早安COCO 混沌訪談也沒了
FAQ呢?",7
跟女朋友分手時的我 我的寵物生病時的我 要不要自殺時的我,7
*當那些很想放假的同學* 放假後: 甚麼時候能去學校 我想開學 到底他媽甚麼時候開學,7
看完最新一集佐賀偶像R的我,7
"當回答完問題就可以下課
但老師一直都沒點你時：",7
繳了社費又沒有成發的你,7
在5月初用槓桿做滿倉多單以太幣,7
"看到高端疫苗20分鐘內從跌停飆到漲停
想到上禮拜認賠殺出的我",7
当今天是5月20号时,7
,
"想到今年不用一星期三餐都吃粽子
鬆了口氣但同時又有點傷心的我 ",7
思考如何提高觸及率的me,7
"昨天喝得實在太ㄎㄧㄤ
隔天起床到處回憶你做出什麼蠢事",7
2019：等待武統台灣 2020：等待武統台灣 2021：等待武統台灣,7
剛畢業等面試通知的新鮮人,7
當你已經一個月沒給人運動按摩,7
,
"我真的是衛冕軍嗎⋯ 思考上演
老八傳奇可能性 系列賽3:2落後
翻盤可能性",7
隔離在家的日子 思考簧片怎麼削比較好 打開片段想用心準備 可是...現在不能演出了qq,7
,
思考地府約租金多少的我 我再托夢和你請款,7
當你忘記跑圖且已經三點了,7
當你看到PPLS的廣告 (那廣告超久),7
當學校真的吃過自己訂的餐桶後,7
這輩子就這樣了 這是下輩子 下下輩子,7
當手機沒電 卻顯示慢速充電 等 我等 嗯..等...,7
,
當身邊每一個人都抽到傳奇英雄，但你卻怎麼抽都只有英雄能量時:,7
"第十次在共筆讀到
 Direct/Indirect pathway",7
"第十次在讀到GP
Direct/Indirect 的詳細機轉",7
"來玩老遊戲
回味一下童年 死了5次後 死了N次後 我是誰我在哪 死了不知道
幾次後",7
欸我要幹嘛 今天來出去玩好了,7
防疫戰開打後都找不到妹約會了... 修但幾壘... 那不就跟平常一樣嗎...,7
洗車 洗車 何時能騎車 洗車,7
要看甚麼片 要看甚麼片 要看甚麼片,7
聽到延到6/14才能回學校的你,7
早餐要吃什麼呢 午餐要吃什麼呢 晚餐要吃什麼呢,7
,
"當你打RANK發現
連銀都打不上去",7
防疫期間在家面對小孩,7
疫情爆發後的假日 上班的我,7
幹我的畢業就這樣草草了事嗎？,7
停課後的我: 好無聊喔 到底要幹嘛 樹先生你要跟我做朋友嗎,7
想著該如何逃掉線上教學的我,7
在學校的時候看到停課消息爽到爆 結果才剛開始兩天,7
,
防疫在家第一天 發呆、上網課、睡覺... 好無聊呀！,7
40萬劑要怎麼分⋯,7
"好不容易撐過一天
發現還有12天防疫假",7
疫情在家沒同學可以聊天,7
"當你苦讀七年畢業考取中醫師執照
結果你的專業被網路上不知道哪間
醫學院畢業甚至不是學醫的人質疑",7
"老闆說不能一直講缺電
可是又要表達缺電的意思",7
當你可以食混一色但又想自摸:,7
,
,
看著新聞上獅子會的死老人傳染了多少人：,7
上課時的我 吃飯時的我 放風時的我,7
"正在等監考老師收完
所有答案卡及試題本的我: ",7
"疫情中生活作息完全沒有
受影響的你",7
"小組報告：
正在等其他人交東西的我：",7
因為疫情學生陸續請假 開始不知道要幹嘛的教練,7
"當台股暴跌 
大賣場的紙箱也被拿完 今天要睡哪呢",7
當周邊的朋友都去玩日服馬娘而你還在等台服,7
"我等的船還不來 我等的人還不明白 寂寞默默沉沒沉入海
回憶回來你已不在 ",7
等了好幾天普雷伊（PlayStation)都還沒公佈預購的時間,7
當我看過大部分的心裡疾病資料也做過許多相關自我評估測驗，依然不清楚自己到底有沒有心裡疾病。,7
當手機沒電時打算利用時間來仔細觀察人生和世界的我,7
,
"星期五下班前接到組長分配工作的我 OK的 08就犧牲週末把他搞定 星期六 23:30 星期日 17:50 ...明天還有一天  痛定思痛
要認真了 別拖延了!! 明早要請病假嗎??",7
,
當同學會時沒人記得你,7
"有人問你咖啡算不算一種豆漿
你：",7
早上六點上床睡覺到底算早睡還是晚睡...,7
萬七上去沒在車上的我,7
在想如何掩人耳目玩手機的皓哥,7
你：當你發現比你還醜的朋友已經有女朋友了,7
"當你要去看電影時發現
你找不到人陪你去看 我",7
當你每天都在想該發什麼迷因:,7
心情不好的我跑去聽夜に駆ける,7
駕照沒考過的我,7
班導要求你做出比上次還好的徽章結果卻做出一坨屎的你：,7
,
,
看完進擊的巨人最終話後,7
"這陣子總充滿負能量，
不太想跟妳連絡也是擔心傳遞負面情緒給妳 但有時就是想找人聊聊天 才發現電話不接
也沒回電的失落感
比負面情緒還可怕",7
"當你看到你的好友群在FB上都可以用你問我答的功能
 但就你沒有時",7
春節快結束了...好煩... 行銷研究的作業還沒寫...好煩... 明天早上要吃什麼...好煩...,7
,
前晚收到明早的課取消 早上收到下午的課取消 中午收到晚上也課取消 晚上收到一小時後課取消,7
"喜歡妳卻不敢告白的人
會趁愚人節告白",7
朋友開始工作後找不到人打遊戲的我,7
當我看完pupa(漫畫)的時侯,7
當我看完夜に駆ける的歌詞時,7
你的暈船對象：我忙一下 過了一週 過了一天 過了一個月,7
"沒有人：
我：(玩遊戲到一半突然想到被拜託買的東西沒買)",7
剩不到幾個小時要交預結報 而你的組員沒給實驗數據 訊息也不回時,7
當你知道英文動詞變化在歐洲語言裡面是最簡單的 怎麼可能英文動詞變化三態很難欸！😭,7
,
"進了廁所發現沒有燈，
沒有馬桶什麼都沒有。",7
一天就被丟包兩次的一二,7
,
沒關係啦...我等...,7
當你意識到自己爛不是家長沒給你資源而是自己太軟爛，沒辦法怪罪別人時:,7
當你想讀書時 7點來看書好了 可是已經7點半了 算了明天再說,7
"當你也想改名去吃免費的鮭魚 改完後發現
你已經改了第三次名",7
陽明29要買嗎 30應該是糕點了吧 在31進場好了,7
為什麼 只要我制裁誰 誰就會變得富有 🍒,7
看到聖女很可愛，馬上買光她所有東西，結果下次見面……人不見了,7
剛剛被嘎了20萬 忘了明天停止過戶又被嘎了20萬,7
晚了幾天想說等安安再一起下單 發現博客來預購不到西給的FB雜了,7
當我看到新世紀福音戰士的CP時,7
之前買小型股，我遇到了拉積盤 現在改買台積電，大殺半導體，我是不是不適合買股票,7
看完138話的一整天,7
,
,
"當你覺得自己已經算認真
但寫考古題有時候還是會不及格 下次河特報名是幾號 我真的適合跑船嗎",7
,
,
"一直想不到好笑的梗
 我",7
"一直想不到梗
 我",7
"當你從小就開始為別人而活
突然有一天發現忘記自己是誰了",7
"明知道深蹲有用
但仍然思考做甚麼運動的你 結果甚麼運動都沒有",7
,
"發現灰原跟七海的結局 剛好可以拼成一個人 
認真思考獨眼貓是不是故意的我",7
開學的我 真的收假了嗎？ 我到底在哪裡？ 他們是誰我怎麼不認識,7
,
,
,
"整個過年我都在看
全球股市創新高 空手 明天要怎麼辦？ 今晚9點來聽塚哥說 ：有人說抱股過年很危險 我一個失手賣光光",7
個女網友話去沖涼先: (一個月...) (一年...) (一星期…),7
"看完曾國城對於性騷擾指控ㄉ回應： 還不夠 需要更多 為什麼我的肚子
碰不到女生胸部⋯",7
,
"當你為了考試努力了很久
但老師竟然出課外題把你炸死了 我讀那麼久幹嘛 我真的適合讀書嗎 中午吃什麼好呢",7
"旁邊同學比女生還可愛
到底該要不要肛爆他?",7
你問妹子能不能約拍後 她說看一下班表 就沒消息了,7
"當你暗戀的女生發訊息給你
你： 她是不是喜歡我？ 她是不是給我暗示？ 我甚麼時候可以幹她？甚麼時候可以跟她結婚？",7
在等外送的你：,7
,
甘雨裡面是有穿?還沒穿...,7
行秋是男的!?? 可是... 可是...,7
來想想對馬戰鬼破關之後要玩什麼 一天後 一個禮拜後 一個月後,7
"寒假作業50張圖
正在思考下一張該怎麼畫的你：",7
開始釣魚後 13：00 15：00 18：00 為什麼沒有信號,7
"學測倒數一天
我：要不要考指考 ",7
為什麼我搶不到ps5 為什麼別人搶得到 但我搶不到,7
"我等等在寫作業 1:00 8:00 算了不寫了
用抄的好了",7
我等等在寫作業 1:00 8:00 算了不寫了,7
校長說:再延1分鐘就放學 AM 11:30 PM 4:50 AM 9:50,7
只是想看限動關心大家的我：,7
台積電現在太高，等等再進場 台積電上 500 了 台積電 560了 上600了!!!,7
老師:借用你們兩分鐘下課 全班: PM 02:01 PM 02:05 PM 02:10,7
還是裝屎？ 他的腦袋是裝飾？,7
魔物獵人Rise測試版什麼時候要上,7
大廳：到達10/10 等待遊戲開始的我：,7
"想玩PS系列主機
搶不到PS5,連PS4都準備停產 PS3",7
今天排練被導演罵 我到底做了什麼.....,7
,
思考新年新希望為什麼難度那麼高的我,7
"當你在arcaea快要摘星時
摘星的標準由12.00升至12.25
 我: 11.99
 11.99",7
,
他們沒邀請我 作文題目是同學會在想題材的我,7
當你認知到監造這份工作比起知識更加注重經驗,7
,
,
當你在群組發言但朋友沒有回應時:,7
宿醉醒來試圖拼湊昨晚到底發生什麼 你 記憶 記憶 昨晚 你,7
一口氣將巨人1～3季重溫之後一切變得索然無味,7
當你訂了串流回看比賽 讀取錯誤 當掉 不授權投放,7
,
,
,
,
當你存了一個禮拜的鳳梨 結果因為加班錯過聚焦時刻,7
和朋友約10點 從9點50等到12點的我,7
當你丙檢文字造型作業還沒畫完時,7
當YT在2020/12/14又爆掉的時候,7
當你發現你好不容易275，官方卻開了頂傷上限1500億跟300等時 275的你,7
還在等曾小哲來台南的我,7
台積電300要進場嗎 台積電400要追高嗎 台積電會跌回300嗎 半年前 現在,7
當負責做簡報的組員直接複製文檔 我... 要不要... 來改呢…,7
思考待會要吃什麼,7
思考帶回要吃什麼,7
想午餐吃什麼 還有晚餐吃什麼 隔天中午,7
說好的一週固定寫文章 三天過去了 七天過去了 幹 一個屁都沒有,7
"教會交往課程：要積極的等候，相信上帝的預備！ 20歲 30歲 40歲 我要等候...... 我要等候...... 我： 我要等...........
到什麼時候？",7
剛發送一個訊息給喜歡的人 八小時 到底是為甚麼阿 九分鐘 她怎麼不回我 為什麼 七天,7
为什么黄瓜不是黄色的 是青色的 为什么呢。。。。,7
致力創造驚世迷因的幕後花絮,7
"在球場等待社員
社長： ",7
在球場等待社員,7
,
咖啡是一种豆浆 茶是一种蔬菜汤 番茄酱是一种水果奶昔,7
當你再課十單了還是沒中,7
"當我正在思考段考只剩13天
要如何讀完段考範圍 還是裸考？ 一天讀一科？ 前一天臨時抱佛腳？",7
"報完名
開始思考爭霸賽初賽段子 賽前一個月： 賽前一週： 腦海",7
"天啊~收到罰單 30678 為什麼啊？
為什麼啊？
為什麼啊？
 面壁思過👉",7
好想有少女心 但是我不是少女 但有少女頭髮,7
*當你一直等不到那個人回你訊息*,7
為什麼大家都不回我,7
低點沒進場，又大漲了一千點,7
"怪產3：*不斷被延期上映*
我：",7
因為YT當機沒影片看而無聊的我,7
,
,
我思考的過程 ............ ............ 嗯？我剛剛在想甚麼啊？,7
每年拿到台灣大賽門票後 我爪 我爪 我爪,7
,
生奧考場：正誼樓 建中學生思考哪棟是正誼樓：,7
當我用手機分享網路給電腦等待GTA 5下載 我還是不要下載好了 五小時過去,7
"當你發現你教你家的貓握手都比
教國中生背定義還要來的快",7
約了七個客戶只到一個 唯一到的還是酒駕五次的拉基,7
學校老師 : 把選擇題的答案全設成A Gura黑 : .........,7
,
"女朋友說她跟一個男同事去出差 但...
怎麼出差了5年還沒回來",7
等考50分 等考70分 （做不到）,7
我是誰 我在哪 我在做什麼,7
第10抽沒中 第100抽 第300抽,7
投拜登。。。。 投川普。。。。。 還是廢票好,7
考全班第一卻被罵只考70的我,7
正在等待各大主播更新影片的我：,7
聖誕節 情人節 光棍節,7
昨天買進的股票，連續三根跌停 我 *我還是打麻將就好...,7
推車籃子都放在店門口了，客人還來問你推車籃子在哪裡 *我,7
,
為什麼不回我,7
寫作文的時候 我 *讓我死吧,7
上完聲韻學發現自己連字都不會唸的我：,7
變胖了 該減肥了,7
"當你的女友說你的ㄐㄐ是她遇過最大的
但她在交往前說過她是處女",7
花了706元幫忙教室佈置但是發票不見了,7
數學有36頁要寫但是我忘記放進書包了,7
我：什麼時候才能睡覺呢？ 等這段loop打完就先休息了吧 幹 怎麼infinite loop了,7
沒有搶到ps5 的我,7
女友開心的說著好多回憶 可是我根本沒帶她去過啊,7
當同事要你決定中午訂哪一間便當時,7
我剛才好像有話要講 我要講啥來著 我剛才…… 咦？,7
,
沒人陪我APEX 路人場配對中 又吃雞了ㄟ,7
"9/9 大優惠購物節 
卻不知道要買什麼",7
看著學長姐們出去玩： 國中部的小捧油 國中部的小捧油 國中部的小捧油,7
"從小學到出社會
每天都還是在想著同樣的事 午餐吃什麼 晚餐吃什麼 明天早餐吃什麼",7
每天的你 我想喝酒了 可是沒有局 誰來揪局一下啊,7
"如果想要好康的 我房裡有
些好康的",8
當你在學校說不過別人還被做成meme 吧拔麻麻QAQ,8
沒救了 我在Google上買的人,8
預約專屬禮包碼,8
006208股利發放,8
當別人問我為甚麼都不出去玩的時候: 我,8
"244小時排不出體外
直接爆肝",8
,
"當你暑假過的很快樂時
老師: 暑假作業",8
世界紀錄保持人怎麼當  一分鐘踢頭部134次,8
"今晚9點半 雙12購物節直播
將告訴你一個勁爆的秘密... 蝦皮商城
75折秘笈",8
"有翻倍的潛力
好東西只跟好朋友分享 下個月的飆股",8
當你想賺錢時: 習把拔我愛ni,8
當對方辯不過你時: 「你那什麼態度?!」,8
看到希臘神話時我得表情,8
,
當你被當你被迷幻時 小平嘴砲,8
當老師叫你寫考卷的時候... 傑哥不要!,8
當你要打不贏時,8
"當你想裝可愛
但不知道要說什麼時 阿巴阿巴",8
當你不想考試時 黃金體驗鎮魂曲,8
英粉這就是你要打的東西 習維尼,8
大哥你要的我準備了,8
先生鬧情緒 新車一台任你選,8
當你需要哄女友時 真心 耐心 關心,8
"蕉流交流 當你在工作
但是老闆不想好好付薪水時",8
當同學在撕國文考卷 愛校服務,8
當你抄答案被發現時 老師 你有證據嗎?,8
"當你辯論贏過家長 不准碰電視 電腦 
電動和手機 家長:",8
這就是這篇論文的 重點,8
"*置物取板凳*
 砰砰砰 *上一動* 實幹",8
開箱盲盒的我,8
"任務：做完100,000,000年的作業 獎勵： x ♾️",8
當你想死的時候 來玩魷魚遊戲,8
當WG想要讓自己行為變合理 數據,8
當你邏輯快吵不贏你兒子的時候 你這甚麼態度,8
,
當不知道要回甚麼的時候 笑死,8
,
,
殺手鍵 神器'鑽石劍,8
當我忘記寫功課時 趕快把功課帶進廁所寫,8
業務內容 臨時交辦事項,8
都道歉了還想怎樣,8
黃山料粉絲吵架 創一個假帳號,8
當有朋友問你要如何學Arduino,8
水手的殺手鐧 運!V!R!,8
當我爸媽叫我別做梗圖 班排第五 我,8
"當你忘記帶某個
東西回家時 你會忘記玩電動嗎 亞洲家長",8
,
*月底在口袋找到一百塊*,8
同學問我如何什麼都沒有 什麼也不要做 我回答 :,8
,
召唤他们你就赢了。,8
不知道答案要選哪一個？ C,8
"此為史上最強攻擊性武器 呵呵 你沒女友
你是單身狗",8
現在為您展現的是 傑作,8
"我理想的數學教學 給我一個主題跟一個範圍
我五分鐘就可以生出一套課程",8
梗圖倉庫的問題解方,8
,
習維尼搞台獨被拆穿,8
,
我們的戰隊名稱 勞贖？,8
當女生吵架發現站不住理時 我在氣這個嗎我在氣的是你的態度,8
當你想搞事被拆穿 我記錯了,8
當別人嘴你 先哭先贏,8
當你抱怨熊貓不斷減薪時 阿你還不是會跑,8
當你算數學算到頭痛時,8
,
當你不確定的時候 👌👌,8
我的傳家秘寶 狂發梗圖害朋友當機,8
當有人要買模型車時: SD STUDIO,8
"當線上上課
老師叫你回答問題 老師 
我的麥克風壞掉",8
,
"當你的鼓手在雷
不如把鼓手換成這個",8
英國因為不爽冰島把自己海域擴張所以跟冰島宣戰時 我要退出北約 冰島,8
如何把老師氣死,8
,
,
,
當中秋節不知道要送啥時 不好吃的月餅,8
,
好的特助 帶你上天堂,8
當我受夠了生活 螞蟻人翻譯的梗圖,8
,
"當別人問你
英文對話題為什麼要選這個答案 就很順啊",8
當你的朋友說想玩點恐怖的 Minecraft洞穴音效,8
,
我:老師你可以給我的作文一些建議嗎 太口語化 我的老師們,8
當你一夜之間沒上線 按讚我梗圖的人,8
當家長在擔心青少年打不到疫苗時 BNT疫苗,8
解封了想要約喜歡的女生出來逛街 太熱 沒錢 隔天要補習 太遠 我喜歡的女生,8
如何在政見發表會時給全校留下印象 rickroll 某號候選人：,8
原神1週年福利活動 甜甜花釀雞10份 米摳遊,8
女權：兩性平權！ 人家4旅森耶 政府：女性徵兵,8
絕世神兵，遺落世間！ 絕世裝備,8
餐期倍率1.1 為您獻上,8
以前的迷因過時了 傑哥不要,8
,
如何合理請假兩週 疫情簡訊,8
你 9/6 前最好的選擇,8
遇到問題時的方法 退群,8
这是我代代相传的宝物,8
小時候證明友情的方法 你要不要來我家玩？,8
我發現了一個厲害的東西 。,8
要開學了，好想繼續放假,8
"當爵卿看到中國遊戲
嘴裡就只剩一個字： 抄",8
我發現了神奇的東西！,8
"同學：你覺得世界上最美妙的音樂是啥
 我：",8
🔪 我的刀,8
*當長輩無法合理的反駁晚輩* 沒大沒小,8
*當屁孩遇到一個人沒辦法處理的事時* Po限時動態找人一起罵人 屁孩,8
當海綿寶寶看到妹子的時候,8
"當自己的親人準備要死的時候
但你還想見到牠時
 給牠看地獄梗 保證在中元節再次見面",8
,
當福衛兵講不過你時 不爽不要玩,8
當你看到中國五毛送你的東西時 Nmsl,8
當長輩辯不過你時 還頂嘴！！,8
世上最強的力量 family,8
當爸媽想要暗示你閉嘴時,8
你確定你要 好你看看,8
就沒東西還看！,8
當長輩對小孩不公平時 人生本來就不公平,8
"當連署提出國高中九點半上課 長輩們：
我們當初都五點半起床走路去上學",8
班導出的功課大家都不會時 給家裡的狗吃掉，但家裡沒有狗,8
"小粉红：minecraft 抄袭迷你世界
我：",8
"小粉红：你乳滑！
我：",8
殺手鐧 習近平之臉,8
當你不知道要聊什麼,8
什麼？你沒女朋友？ 去找一個V當老婆,8
當你以為數學很簡單時 老師,8
"當長輩意識到自己理虧的時候 你老師沒教你要對
長輩有禮貌嗎
怎麼可以跟長輩頂嘴",8
你看喔，Roo這是你的生日禮物喔 所以你願意告訴我們你生日是幾號了嗎?,8
潘xx加持,8
遇到貸款、債務問題的我 台灣簡單貸 你的救星,8
跟小粉紅吵架 使用注音,8
基督徒遇到感情問題 這不是神為我預備的,8
當你沒戴口罩時 某人,8
當我打不過時: 連點器,8
當沒有考大學時 當兵去啦 教育部,8
"當陰謀論者開始發狂時 資料都是勝利者寫的
都不能信!",8
"當酸民開始理虧的時候:   難道不會煮菜
就不能評價菜好不好吃嗎?",8
媽媽講道理講不過你 我是你媽媽欸,8
當酸民嘴不過別人的時侯： 有錯不能講？,8
當你想殺人,8
當下課鐘響： 再一分鐘 老師,8
蔡英文的殺手鐧 高端 輔85級,8
如何交到更多朋友,8
當PVP快要幹不過時(積分會掉) 退出,8
獲得生日禮物： SSR x 1 (可能),8
要玩遊戲時 無網路,8
當曹操大軍壓境時 甄宓 劉氏,8
當你發現你的作業沒寫時 一包學霸愛吃的餅乾,8
統神講不出話來的時候 乾你屁事,8
當我實在不知道要供三小時,8
"當你準備開始搶限時遊戲積分時: 網路不穩
系統加載中。。。",8
"傳說玩家:可以把龍獸重製?
或是改強英雄或者新增裝備等等",8
"某人：*在DC發了一則訊息*
神燈精靈機器人：",8
當小粉紅吵不過你時 NMSL,8
,
,
,
當我的報告跟屎一樣 字型大補帖,8
"當教育部問學校說為何有髮禁時 這不是髮禁
這是校規 學校",8
病毒擴散時...... N95口罩,8
出包、被打臉到不行的時候 賽揚獎最佳救援投手,8
我還有閃電麥坤、Hello Kitty,8
你的腦袋,8
當你想出門外拍 本片於三級警戒前拍攝,8
別人：聽說你很猛 我 別人：馬的,8
當你準備放暑假時 7-8月暑期輔導 老師,8
如何讓自己毫無懸念也不用負任何責任下業務 哭,8
如何幫助他人反毒？ 177013,8
,
當我們的老師在罵人時 練拍手 隔壁班,8
當你買不到顯卡挖礦 PS4！,8
*當你跟女友吵架* 女友: 我要離家出走,8
韓的執政報告秘訣 ctrl+c ctrl+v,8
抽不到好東西? 用這酷傢伙吧!,8
"當長輩吵不贏你的時候 沒大沒小
態度不佳 敢嗆拎鄒罵
這個月別想拿零用錢",8
,
,
,
當中共需要甩鍋的時候 炒作境外勢力辱華,8
小粉紅的秘密武器 NMSL,8
當我媽講不贏我的時候： 你再跟我頂嘴試試看,8
當今天要上英文課時 學習不好的人 故意摔傷 請假,8
鏘鏘~,8
不給糖就導彈,8
調戲完船長的紫咲詩音 我不記得了,8
有人這樣求婚的嗎 嫁給我,8
下課鈴響了 老師 我說下課才下課,8
北韓也有疫苗欸,8
台灣人最需硬的東西新冠疫苗,8
台灣人最需硬的東西疫苗,8
當你真的很想要某隻食魂但你又沒有魂芯和金玉時 魔法小卡,8
更新後的英雄聯盟 更多的儲值活動 用腳做的平衡,8
當妳媽逼妳剪頭髮時： 頭髮是女人的榮耀！！！,8
當你想要療癒心裡時： 芭芭拉衝呀,8
如果你不交作業那就 人客明年再來嘿！,8
疫苗,8
,
蔡英文因為不買疫苗時遭到網友洗版時的殺手鐧 道歉,8
獻給媽媽的禮物 兒子，,8
"當暑假到來
 C編: 人設，NPC",8
口罩來了!!!!!,8
,
當長輩被你有理的言論砲轟 長輩： 我不管，我說怎樣就是怎樣,8
這就是逆轉勝的關鍵,8
,
,
當你被一槍爆頭但是著緩和尷尬。 幹我的滑鼠有問題啦,8
,
疫情之神,8
數學老師的武器 微積分 3.141592..... 數學題目,8
你在和我頂嘴？,8
當吵架吵不贏時 這個你都要跟我爭,8
麥塊鑽石劍!!!,8
當大家威脅到中國    習大大拿出了壓箱寶 COVID-19,8
當每次有人問怎麼雙北疫情還沒壓下來的時候 柯粉： 3+11,8
這是要拯救世界所需要獻祭的對象,8
國文老師的當人武器： 文言文,8
上網課的時候還可以 化妝拍照 整理房間 點外賣來吃 在家瞎忙 追星,8
17709 繼續漲起來！,8
當你剛上完網課時 媽媽 不是說要上課嗎？,8
這箱子跟你的腦袋一樣，空空如也,8
沒有錢解決不了的事,8
,
當你沒寫完講義 媽媽 沒寫完不准玩,8
台中的薯條,8
這是你說的,8
你需要這些來BEN韓國瑜,8
當你是合縱派 拒買秦國貨,8
你需要這些 當身邊有人聽不懂你說的話,8
疫情期間 我的秘密武器 x100,8
當中東人想要抱抱的時候,8
,
"你手滑買了超貴公仔
被老婆發現時 老婆我愛妳，紫茶消消氣 ( 江湖再走，紫茶要有 )",8
神奇口罩,8
金正恩 你感染疫試試看,8
沒戴口罩的....請你自殺吧,8
現在消費的最好對象 U123,8
現在最真貴的物品,8
現代最真貴的物品,8
